F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-399.99,2487.09,231.74,-25.16,4213.38,USA,3648.98,-99.17,Very high,753.42,-275.22,-960.74,-38.28,-84.76,-2468.32,-2.06,4232.91,2.96,-12143.7,-124.32,2812.59,2807.54,1.82,-3.36,-7310.64,0.48,45.96,-0.45,19733.92,201.87,7,-359.73,22.29,-1804,6,170.82,899.59
-16.29,941.91,0.1,-20.02,17747.97,Rest,2851.68,143.07,High,513.15,-247.32,-448.65,-44.34,-37.22,-1122.22,0.34,-5596.12,2.9,-19072.94,-58.34,1931.08,2445.86,0.38,-11.13,-5555.5,-13.48,56.7,236.76,8692.52,245.67,6,-434.1,19.63,-1645.12,6,173.31,-141.66
-310.23,1310.46,0.56,-14.04,19783.86,USA,3316.58,-219.55,High,470.04,-249.96,-903.15,-36.22,-42.06,-1238.98,0.76,7777.02,5.34,-7476.94,-88.24,2436.53,3492.44,0.16,-23.25,-10469.58,-6.4,50.28,183.45,22941.46,74.19,5,-290.49,17.66,-532.18,2,136.75,1524.25
-132.84,1815.48,11.32,-19.7,23867.88,Europe,3616.7,-108.16,Very high,485.01,-391.71,-771.89,-24.62,5.06,-2229.16,-26.5,-5324.28,8.67,-14257.62,-102.42,2918.36,2096.86,1.53,-27.54,-11248.69,-9.44,26.82,381.27,16305.18,304.92,7,-374.97,22.59,-861.36,3,168.01,879.83
-307.92,2352.3,18,-19.86,-3703.95,Rest,3908.02,13.15,Very high,489.63,-404.13,-943.3,-36.82,75.32,-2313.16,-30.76,2863.22,0.88,-10503.08,-21.26,1236.5,2263.98,4.73,-7.89,-7040.09,-4.48,15.21,315.96,20909.22,169.53,6,-336.93,23.99,-1560.24,8,227.53,682.75
-350.19,2957.16,3.58,-25.44,15369,Europe,1548.38,314.36,Medium,476.1,-122.97,-658.86,-28.7,-108.18,-1164.18,-29.04,3657.55,1.12,-6033.36,-137.52,3531.5,3055.2,0.69,-8.58,-4402.46,14.9,56.4,392.61,23218.56,253.02,5,-367.17,11.89,-52.34,6,131.7,42.21
-25.02,1645.23,0.86,-22.12,1800.81,Rest,5079.14,429.71,Low,595.17,-150.39,-897.13,-30.62,-35.08,-1838.72,-64.35,4037.69,0.38,-10874.12,-151.34,2433.75,3589.22,9.07,1.11,-10987.3,-11.14,55.62,246.72,16605.08,32.82,3,-282.39,22.31,-1007.3,3,190.02,551.54
-256.95,1846.17,7.32,-16.12,-6096.27,Rest,5896.14,172.26,Low,553.98,-499.56,-311,-35.84,59.72,-1168.54,-20.04,8764.87,8.99,-4724.64,-147.54,2957.47,2877.08,0.4,-16.29,-9062.58,-9.32,48.03,351.03,15241.98,199.71,4,-283.14,26.94,-1100.46,1,187.07,3416.8
-356.49,954.84,1.74,-19.04,3070.47,Rest,4719.44,-235.79,Medium,477,-291.06,-595.16,-44.28,71.28,-992.28,-10.13,769.4,0.36,-4236.62,-158.9,2470.07,2686.24,2.07,-8.61,-7740.51,-5.76,41.49,-64.32,21755.1,327.18,5,-348.78,26.33,-2122.58,5,170.25,-13.75
-230.52,1903.05,0.4,-14.98,13092.81,Rest,4188,-352.41,Very low,311.82,-275.58,-234.36,-29.38,-98.64,-1780.14,14.54,7072.79,6.95,-1327,-113.04,2225.68,2274.78,1.09,3.33,-719.13,-4,44.52,352.44,16615.34,263.01,6,-228.33,21.69,-1328.36,4,159.47,-117.48
-364.26,1050.9,0.16,-18.6,8230.95,Europe,4692.3,-71.42,Very high,482.55,-262.11,-738.38,-12.22,9.02,-1264.58,-48.98,3196.04,3.38,-16668.48,-139.82,1969.37,2965.96,3.69,-52.11,-14580.35,-4.58,44.64,255.39,9304.12,399.24,6,-302.82,10.9,-2743.76,3,217.05,519.11
-237.54,1118.07,0.04,-20.94,-1086.12,Rest,4429.14,518.36,Low,434.07,-255.18,-544.53,-33.32,-28.26,-2594.1,3.27,-340.5,1.2,770.14,-218.2,2340.94,2018.16,2.65,-6.06,-10468.36,10.1,51.3,450.09,18045.54,339.42,2,-327.6,24.26,-1632.38,1,178.05,472.47
-342.81,2460.42,0.06,-13.28,-1735.17,Rest,3996.06,424.07,Low,425.34,-213.69,-447.97,-24.92,-31.6,-1650.12,-41.85,3190.32,3.85,-3771.12,-11.12,2147.92,2866.7,2.82,-50.31,-13884.62,-4.88,52.95,255.09,23076.3,123.63,4,-319.11,19.64,-1821.78,1,156.68,3582.64
-161.82,1799.61,0.84,-16.16,13182.93,UK,4383.68,-33.73,Very low,551.31,-350.61,-632.94,-28.22,2.18,-1794.62,-49.52,-2517.67,6.78,-913.82,-221.62,3188.15,3276.5,4.89,24.99,-12036.91,-9.3,59.58,427.62,24733.7,329.25,5,-203.91,18.8,-1329.3,3,147.11,815.94
-120.36,1183.32,0.08,-15.16,8837.34,Europe,3856,-275.89,High,481.74,28.35,-741.67,-43.86,-251.46,-1593.06,44.09,6579.03,4.63,-10493.64,-38.3,3112.68,1895.52,3.35,-30.18,-8870.91,6.48,45.39,259.95,33905.56,238.53,3,-277.17,14.04,-1692.32,5,319.5,212.37
-138.69,1166.07,2.04,-15.64,5501.49,UK,3530.94,369.11,Medium,531.63,-286.77,-388.9,-38.82,-118.46,-1247.98,9.59,625.12,4.02,-13231.92,-95.2,2698.48,2231.44,2.63,-11.16,-8471.83,-0.36,43.71,246.21,15251.62,94.29,4,-249.36,20.88,-267.54,3,170.06,1584.7
-219.18,1978.26,1011.22,-14.12,2572.08,Europe,4292.96,-45.74,Low,415.29,-250.08,-636.26,-35.26,-123.7,-1566.2,-28.8,437.89,5.76,-332.16,-71.46,2746.27,2735.46,0.6,-25.11,-9808.62,-10.12,38.49,284.85,18137.24,134.1,3,-233.37,21.66,-825.02,4,166.71,1381.59
115.05,1356.42,3.96,-31.34,10819.32,UK,2950.16,432.87,Very high,376.47,-493.98,-135.31,-22.16,-72.7,-2682.12,-26.38,-1087.61,2.82,-17502.82,-88.74,2335.82,2862.66,2.95,-4.62,-11082.35,-0.92,51.24,515.28,18877.08,477.78,3,-243.72,24.34,-804,4,166.59,121.14
-281.7,1421.64,0,-18.5,-316.86,Rest,3307.28,745.5,Very high,601.71,-162.84,-523.62,-32.46,-75.44,-2591.32,-29.13,-1108.25,8.05,-10311.94,-142.2,1158.02,3089.48,1.95,-30.48,-14252.41,-10.6,48.66,376.74,31750.7,184.05,5,-259.53,19.47,-663.92,5,254.5,460.9
-327.3,1248.45,0.08,-15.08,8945.28,Europe,3621.26,-37.58,Medium,414.99,-107.4,-690.48,-46.56,-72.58,-1928.16,-19.13,-1539.15,2.32,-5448.54,-215.12,2653.35,3078.1,6.25,-3.21,-9895.09,-4.44,45.87,285.78,20192.8,273.6,2,-157.98,25.84,-1065.08,8,168.04,-19.27
-176.76,1312.83,4.44,-17.32,7345.41,USA,3279.02,-9.8,Very low,513.87,-397.17,-345.32,-35.18,-3.08,-1216.48,-26.87,-4032.21,0.61,-10453.48,-145.32,2636.37,2807.72,1.01,-11.58,-8590.24,-12.84,40.26,234.93,16361.66,278.64,3,-344.16,21.81,-2266.38,6,191.08,16.59
-204.99,1868.55,3.66,-15.48,-4407.87,Europe,3800.5,-133.24,Low,447.72,-314.4,-188.37,-37.92,-54.08,-1120.82,-16.61,1663.07,2.68,-8210.78,-101.98,2497.31,2999.18,2.03,-8.07,-8523.16,-7.28,65.79,275.64,28701.82,284.79,3,-260.79,22.31,-1805.64,4,198.14,522.51
-164.82,2605.38,31.4,-19.6,-4188.75,USA,3974.94,468.97,Very low,494.82,-224.34,-347.91,-40.42,-58.54,-2126.22,-74.55,5495.55,5.89,-5694.06,-116.12,2005.72,2215.96,1.43,-9.54,-7644.09,-14.06,64.92,343.17,27455.46,265.86,6,-182.67,24.06,-1629.3,2,170.81,1227.07
-137.04,2809.53,0.04,-18.38,-6872.25,UK,4150.22,618.92,High,408.24,-537.12,-714.56,-20.92,-114.3,-1767,-89.8,3735.14,2.29,-10264.94,-169.22,2307.25,2556.38,3.58,-9.18,-13443.75,1.78,51.24,364.53,19077.74,203.85,6,-376.59,21.32,-1454.44,2,146.46,2435.72
-109.35,1478.7,0.16,-17.7,2379.96,UK,2902.1,-58.44,Medium,554.76,-325.59,-565.75,-39.86,11.9,-2064.4,-63.27,2329.74,3.85,-12629.1,33.72,1631.31,2697.52,2.01,33.15,-14571.19,-9.14,83.25,443.13,19132.58,387.63,2,-334.65,19.53,-1922.96,2,173.74,2222.13
-107.01,2227.41,0.08,-26.62,31855.86,USA,2199.4,358.09,Very low,638.97,-201.9,-536.89,-45.44,-123.64,-1457.52,11.57,1940.87,-0.52,-11417.26,-60.08,1804.26,2800.14,10.09,-9,-8039.12,-1.9,48.03,305.46,33042.3,223.74,3,-488.67,13.13,-1680.48,1,203.83,-141.66
-367.2,950.88,7.56,-27.16,940.5,USA,4109.44,39.41,Very high,713.91,-396.36,-662.1,-56.12,-50.6,-1039.62,27.14,5180.19,0.85,-10084.84,-58.68,2999.1,1601.68,4.1,-13.92,-8224.15,-8.18,51.51,473.13,18773.12,21.69,1,-215.61,18.54,-1552.4,5,216.53,401.59
-259.68,1248.24,4.64,-16.16,9216.63,Europe,3011.72,254.23,Low,460.2,-298.53,-520.22,-47,-64.9,-788.48,-90.23,4457.19,0.37,-5411.28,-52.84,3422.34,3586.54,5.18,1.98,-8785.18,-17.12,44.43,282.51,25931.78,326.7,5,-354.78,21.22,-1293.8,1,179.62,629.88
-187.14,3791.4,0.02,-14.94,-4896.81,Rest,3624.04,149.98,High,571.14,5.04,-592.17,-20.24,-65.42,-787.9,-44.36,1593.76,5.71,-5620,-155.42,1187.78,2504.82,3.75,6.42,-7087.47,-3.78,25.29,46.5,23439.66,277.02,1,-262.02,27.65,-1576.92,4,198.68,3424.19
-202.8,2484.24,29.88,-17.78,18787.41,Rest,5615.38,85.9,Medium,399.24,-64.68,-533.92,-29.06,-3.36,-894.32,-48.12,2655.38,10.15,-8549.78,-15.7,2143.43,1346.64,3.07,1.29,-14001.59,6.98,58.23,441.9,14639.1,282.54,4,-152.82,22.59,-844.16,5,176.41,3518.84
-27.93,3655.5,0.04,-17.32,-5411.67,Rest,3274.62,-67.47,Very low,296.67,-286.92,-921.31,-42.56,-12.78,-250.7,-5.99,3618.88,0.33,-6804.28,18.78,2325.77,2346.58,2.2,-6.39,-8179.12,-6.22,90.18,160.35,20033.68,171.57,3,-374.58,21.95,-2635.7,4,198.04,852.47
-269.13,1894.32,2.62,-23.76,14660.64,Rest,3698.66,42.41,High,451.98,-33.69,-206.37,-44.12,-26.68,-1141.92,5.19,1041.79,7.47,-9698.98,-116.9,2335.83,2402.24,6.55,-1.17,-13241.69,-9.74,39.6,244.11,17943.32,292.8,5,-300.66,17.13,-772.48,3,173.18,2032.01
-246.12,1467.15,3.8,-23.18,-5990.22,Europe,3833.14,-14.01,Low,642.78,-311.97,-650.36,-53.46,-127.38,-2315.34,-50.19,4997.14,4.14,-3890.52,-62.14,2280.13,4166.12,10.05,-10.17,-4156.63,0.44,60.18,452.22,30359.12,265.92,8,-154.71,16.33,-1568.66,3,185.72,-120.26
-142.35,1804.23,0.36,-23.14,-1342.89,USA,4312.08,494.95,Medium,437.7,-152.88,-800.96,-32.36,-72.98,-1824.42,36.07,1437.54,3.93,-8805.38,-36.18,2756.29,2917.88,3.86,-19.05,-5884.68,-1.12,45.63,265.5,30393.7,223.32,5,-317.52,19.7,-1953.66,5,210.74,-344.83
-265.83,79.53,15.92,-17.54,8359.14,USA,2892.68,593.02,Medium,519.57,-243.51,-486.03,-46.66,-46.2,-1781.64,-22.71,2110.69,3.99,-5054.46,-173.12,2650.87,3197.84,6.95,-12.12,-10260.71,-13.12,62.37,292.14,17437.18,254.88,5,-315.99,18.91,-1061.94,3,166.35,759.46
-42.36,1409.25,475.24,-15.76,27486.48,Rest,3035.6,-35.24,Very low,655.56,-148.62,-1072.49,-44.98,-76.72,-1747.72,42.82,155.67,0.82,-1077.24,-123.8,1981.74,2397.96,11.61,-7.41,-15482.7,-9.88,39.78,408.48,22912.64,254.22,4,-289.32,24.06,-1795.26,6,148.83,2453.28
-282.84,1667.91,3438.86,-24.64,3682.77,USA,3677,417.21,Very low,588.42,-383.46,-1115.24,-37.16,-27.82,-1352.3,-61.2,5996.34,2.42,4626.04,-25.06,2433.51,2220.9,5.02,-3.12,-8985.07,5.5,85.23,700.86,26250.26,232.53,7,-361.05,17.63,-1101,5,185.5,382.17
-273.03,1459.2,4.36,-14.78,6996.45,Rest,3930.08,67.81,Very high,527.73,-101.04,-271.19,-43.06,-90.42,-1180.74,-33.49,5879.51,5.22,-10708.38,-11.64,2338.82,2351.16,4.84,-17.58,-8702.3,-3.04,51.18,266.34,23571.64,372.27,4,-386.88,17.47,2.62,6,150.8,2404.8
-152.55,565.86,1234.2,-40.14,10203.51,UK,3767.92,582.37,Very low,519.36,-268.26,-775.35,-45.66,-85.58,-2033.76,-25.01,1508.56,4.09,-21626.94,-122.26,2476.05,1245.9,3.59,-5.1,-3859.95,-2.72,49.35,23.25,28349.52,103.23,1,-269.7,19.75,-1591.02,2,148.46,-1347.58
-238.53,2902.17,42.78,-15.62,1685.82,USA,3349.32,-593.28,High,587.55,-102.09,-369.25,-44.46,-33.26,-1962.92,-10.9,6231.47,5.56,-3651.4,-110.9,2862.36,3693,4.76,-10.05,-7194.5,-4.16,54.39,335.34,19096.7,127.71,4,-204.84,24.22,-2177.46,5,171.8,1834.44
-230.19,998.61,1.4,-26.5,34984.5,Rest,3416.3,-25.28,Medium,587.82,-228.81,-446.12,-35.22,-104.26,-862.48,-45.63,1061.63,1.53,-3611.6,-89.48,2327.2,2161.1,3.08,-15.48,-9809.8,-4.9,52.29,295.89,26706,258.3,5,-331.47,23.17,-432.7,3,179.59,-51.14
-169.95,147.63,24.8,-23.86,7617.3,Rest,5262.18,211.83,Low,466.23,-209.55,-114.59,-43.32,-19.7,-3228.6,21.14,-555.18,0.98,-5632.88,-101.4,2565.35,2629.54,1.03,-9.69,-8442.75,-8.6,60.27,246.84,26352.8,287.46,1,-389.34,15.38,-236.16,3,102.23,234.74
-77.07,2275.08,39.7,-27.48,9456.39,UK,3675.66,163.39,Medium,478.08,-364.83,-355.91,-39.84,-47.64,-1636.06,-20,2465.4,0.17,-9877.08,-125.3,2404.31,2861.06,0.74,-29.94,-2019.63,-14.4,50.79,235.02,18416.54,297.81,2,-424.74,22.96,-1280.5,1,180.49,1472.83
-201.6,2653.14,0.8,-20.04,9181.98,UK,5357.94,-553.63,Medium,484.35,-266.88,-974.81,-31.4,-119.42,-1346.32,-0.44,5035.98,1.58,-13775.78,-85.64,2996.56,2748.48,2.04,1.32,-6432.47,-2.56,36.06,294.72,20992.16,87.57,8,-245.79,30.03,-582.48,2,177.15,589.02
-168.87,1812.39,1,-25.38,-925.44,UK,3868.96,213.4,Medium,373.41,-386.04,-520.43,-56.7,-98.28,-1072.42,-37.5,7997.1,6.09,-285.38,-100.52,2580.78,2903.74,3.64,-3.39,-7800.86,-21.24,64.83,125.85,19267.76,101.61,3,-374.52,24.22,-952.04,6,191.53,-993.43
-208.41,1105.98,0,-32.36,7631.52,UK,3082.02,-9.95,Very high,567.03,-287.79,-662.16,-45.2,-181.5,-1797.08,-23.38,3963.77,2.05,-9992.98,-121.98,2087.65,3184.84,2.5,-9.15,-11168.94,-7.44,41.76,232.92,24933.04,6.72,5,-387.54,16.64,-1348.08,2,137.32,-1235.98
-235.53,4720.14,43.34,-25,13061.49,USA,3152.38,435.92,Low,454.05,-432.96,-776.36,-47.22,-23.54,-1111.12,-3.91,6009.97,-0.86,-12578.2,-227.02,2306.31,2347.1,7.44,-14.4,-10581.39,-14.5,58.86,400.29,24038.56,309.72,5,-329.49,18.15,-1817.16,6,221.24,1373.65
-179.25,2401.8,7.2,-22.08,4702.38,Europe,3878.74,252.91,Very high,468.69,-160.59,-739.11,-40.44,30.3,-2792.7,-35.54,4487.22,4.67,-1892.62,-68.2,2184.07,2597.6,0.6,-17.64,-9055.35,-8.48,40.83,819.6,32196.2,251.16,2,-280.14,21.22,-1494.48,2,112.44,1350.93
-210.84,1033.26,3.06,-20.1,-7628.55,UK,3697.92,-234.77,Very high,685.02,-321.45,-867.94,-35.9,-103.84,-1893.8,-19.71,1860.45,1.02,-18165.48,-130.06,2372.82,3027.9,3.1,-8.91,-1454.17,-10.26,51.72,32.4,12199.64,234.24,0,-455.61,19.87,-1194.26,3,202.77,1231.43
-410.46,2679.12,6.82,-21.22,-153.99,Europe,3178.72,34.58,High,519.06,-324.78,-455.55,-40.9,-48.4,-643.68,-30.02,1001.08,2.12,-4971.26,-52.58,3038.79,2343.44,2.11,-5.1,-8177.09,-5.9,61.74,473.67,24787.72,459.36,4,-394.65,0.28,-1351,4,198.93,731.22
-260.28,752.07,34,-15.66,-5279.28,USA,4195.44,-214.23,Very low,492.75,-283.29,-938.55,-26.78,-67.2,-2753.5,-26.9,3674.04,4.19,-16181.68,-136.3,2913.79,2272.58,3.18,-3.24,-17347.61,-11.04,52.74,436.8,31921.02,-6.54,2,-270.6,21.3,-2035.84,3,120.87,1608.58
-5.82,2058.03,0.3,-23.78,8178.87,Europe,3197.44,497.21,Medium,663,-256.65,-36.62,-36.16,-96.26,-2030.36,-27.19,826.83,1.63,-13283.98,-171.06,2080.66,1672.26,5.29,-5.76,-10925.44,-12,46.59,368.46,21444.14,580.41,4,-289.26,8.36,-2058.3,3,203.38,283.13
-240.39,1221.33,0.28,-16.38,11255.01,USA,2816.54,389.8,Very low,478.14,-83.64,-673.52,-34.74,-85.08,-1561.98,-15.21,2671.66,2.57,-5673.92,-66.42,2067.44,2772.64,14.03,5.31,-7352.29,-0.38,46.02,284.82,26471.42,242.67,4,-381.15,16.46,-634.6,6,135.33,-667.82
-230.79,1273.29,8.68,-23.4,11723.34,UK,3519.18,204.35,Low,509.13,-275.34,-470.64,-32.48,-17.14,-1934.4,-0.32,1009.72,6.36,-2965.3,-241,2659.19,2853.78,7.47,-7.2,-14020.42,2.76,23.13,393.69,27374.16,312.15,3,-385.98,18.59,-1463.26,6,154.1,-341.11
-408.45,3026.97,78.24,-25.16,12997.2,USA,3711.46,444.91,Low,510.09,-317.94,-602.86,-37.48,-105.44,-642.3,-6.64,160.42,6.88,-5676,-171.06,2374.14,2390.86,1.26,0,-13543.31,-3.24,33.75,288.06,27057,326.37,5,-353.91,20.16,-1345.3,5,196.59,1233.02
-231.45,825.84,1.1,-17.02,15039.72,Europe,3486.02,4.42,Low,469.92,-287.19,-104.17,-34.94,-222.7,-1057.44,-20.29,4434.81,2.05,-11800.96,-156.22,2442.9,2472.26,1.31,-13.11,-7922.54,-14.04,52.23,367.74,25852.28,270.96,5,-482.79,18.4,-1179.64,4,124.84,53.25
-207.39,2172.63,16.48,-16.86,-2783.37,Rest,3916.62,-73.66,Low,461.82,-330,-248.39,-31.86,-101.36,-2481.92,-40.21,4012.32,6.23,-6619.82,-113.9,2446.88,2125.52,0.84,2.85,-8814.15,-6.74,52.89,240.24,23258.02,244.62,6,-382.89,21.82,-2370.42,2,159.17,2951.56
-277.98,1831.74,0.52,-19.2,-7686.69,Europe,3515.68,-132.05,Very low,597.96,-245.58,-200.84,-36.8,-72.3,-1848.08,-42.71,-1504.24,2.6,-16484.68,-57.56,2643.33,2368.22,1.94,-3.54,-5719.89,-7.78,50.85,396.06,20827.76,269.73,1,-363.87,14.59,-1989.84,4,233.22,79.59
-346.89,1040.73,1.56,-14.98,14078.19,USA,3475.8,92.73,Very low,442.59,-257.31,-743.74,-34.52,-116.06,-1504.7,-37.52,2942.9,-1.52,-9970.62,-25.74,2414.09,1756.96,6.08,-27.96,-9629.5,-21.96,20.88,396.9,32232.14,332.25,3,-286.38,19.84,-1591,8,149.56,-434.61
-260.34,939.57,69.44,-13.12,-11769.81,UK,4187.14,129.26,Low,738.09,-290.64,-887.91,-44.36,-22.8,-1255.94,-33.31,2374.5,4.55,-12090.1,-86.94,1531.05,2644.36,4.37,-4.98,-9566.37,-4.38,48.81,-3.63,26847.14,-16.5,5,-279.93,23.99,-962.38,5,192.64,1424.41
-226.74,1578.99,0.14,-19,-2533.89,UK,3675.46,296.19,Medium,427.53,-284.94,-493.91,-32.22,-84.42,-1585.06,-40.5,216.38,3.97,-7870.16,-92.26,2440.9,2249.32,1.8,-11.67,-12242.81,-5.74,53.25,201.9,17765.02,253.44,6,-138.27,21.28,-2098.9,2,159.41,1012.9
-143.13,1928.37,0.9,-17.86,9997.5,USA,3930.04,-314.62,Very low,522.27,-404.4,-914.97,-48.1,-83.04,-587.24,15.47,566.91,0.42,-5799.9,-38.54,2264.99,2455.96,4.23,-5.16,-11318.2,-14.04,44.73,306.39,24802.86,212.55,3,-272.88,20.1,-1776.18,7,206.85,-108.45
-250.59,2038.86,4.9,-18.56,10560.45,Rest,4985.88,-88.24,Very high,485.67,-241.65,-844.19,-33.14,-31.02,-1246.14,19.57,-1229.75,7.53,-8890.66,-77.02,2296.53,2407.56,2.12,-0.27,-7217.46,-4.46,53.19,437.28,17540.52,262.92,3,-479.43,20.97,-410.28,4,183.32,3154.9
-8.4,2533.56,0.14,-21.38,21760.56,Europe,3245.38,230.33,High,612.75,-214.74,-917.68,-40.78,51,-1885.34,0.35,3588.63,3.32,-14511.9,-138.5,1809.46,3646.8,6.95,-29.22,-14399.8,-12.18,58.95,288.84,18176.54,226.56,4,-303.3,17.8,-1740.42,5,177.12,461.04
-466.08,-154.41,2.32,-17.36,16842.03,Rest,4675.36,74.9,High,483.27,-243.48,-585.84,-29.46,-34.42,-2231.14,-19.05,744.39,1.18,-13013.9,16.34,2490.33,1773.02,3.58,-9.27,-9730.78,-10.4,42,200.19,33606.64,217.35,4,-248.7,14.88,-1887.68,3,254.43,785.99
-274.92,1438.74,37.84,-19.24,-9940.38,Europe,4999.9,188.26,Medium,444.48,-225.87,45.41,-35.62,-46.1,-2186.68,-26.11,4788.5,3.07,-10350.82,-48.34,3435.23,2777.86,4.13,-12.06,-4699.98,-12.28,39.78,298.02,30691.88,143.19,2,-471.45,23.2,-1808.48,2,168.32,733.34
-250.44,2426.46,33.02,-22.56,10526.94,UK,3783.14,154.93,Medium,860.58,-178.59,-813.71,-48.5,-101.24,-1832.32,22.45,5536.65,1.47,-8180.6,-107.54,1937.79,3248.02,2.15,5.49,-12703.32,0.24,47.4,263.04,26823.6,184.08,3,-222.33,18.93,-1828.04,5,171.29,2152.67
-347.7,2038.89,7.24,-22.26,2911.71,USA,3680.56,-16.61,Low,473.79,-348.48,-830.85,-34.6,-92.36,-1495.64,-32.42,6790.68,7.39,-21376.58,-98.88,2856.54,2368,7.88,-11.67,-12058.04,0.06,31.59,183.99,20293.52,421.8,4,-336.3,11.88,-2875.58,4,166.78,705.78
-395.91,1872.03,2.06,-12.84,-102.6,Rest,3430.54,-249.79,Medium,-26.61,41.82,-931.28,-37.06,-16.4,-1594.98,-8.29,3493.89,4.56,719.8,-156.84,2544.8,2570.54,1.85,-12.27,-16351.34,0.78,41.82,414.09,31622.62,444.93,2,-261.39,22.83,-1532.48,3,163,3770.52
-235.26,2152.32,7.28,-13.38,-3713.7,UK,3958.7,295.75,High,509.97,-328.32,-991.82,-36.24,-139.58,267.74,-2.47,3318.65,0.36,-1205.18,-28.84,1937.61,2282.02,1.24,-6.33,-10156.21,-9.24,57.18,93.84,29941.86,210.27,7,-358.53,16,-753,2,230.31,2830.99
-243.15,2432.43,0.38,-19.98,25615.65,UK,3675.86,-456.32,Medium,516.54,-328.26,-536.48,-43.48,79.74,-2782.54,-51.62,1727.66,2.2,-10036.42,-145.66,2480.27,2713.56,7.9,-14.88,-14323.77,-12.62,42.06,220.29,27446.14,67.98,6,-268.26,22.46,-1882.08,5,202.18,452.88
-255.63,2897.1,0.1,-16.62,6896.97,USA,3961.98,285.77,Very low,435.9,-252.42,-404.58,-45.94,-60.96,-1373.9,-44.62,1572.45,1.92,-12168.36,-69.9,2073.68,2090.16,9.67,0,-10358.35,-4.3,42.66,317.37,14782.14,138.21,4,-240.66,18.63,-1692.72,5,207.6,376.76
-119.82,640.77,1.12,-17.08,6771.33,UK,2125.5,694.58,Very high,457.74,-174.18,-1301.86,-25.82,-177.04,-1182.6,-52.41,2867.17,-0.3,-16389.68,-83.54,2297.31,1425.54,6.29,-6.84,-8955.04,-7.84,42.99,336.84,24125.98,400.14,2,-365.73,20.4,-1483.3,4,143.56,1785.03
-247.83,858.51,12.56,-19.24,5048.25,Europe,3400.12,663.43,Low,475.14,-289.47,-212.88,-41.52,-73.56,-1349.84,-50.06,1220.6,-1.04,-10025.34,-80.9,2536.4,2689.26,4.94,-7.95,-10468.42,-4.62,51.09,177.45,18532.72,289.08,4,-447.18,14.16,-2648.72,4,137.75,289.67
-192.99,1876.8,3.46,-20.52,-5073.39,UK,3779.34,67.24,Very high,365.22,-286.44,-1092.1,-43.96,4.14,-2667.4,-42.87,5074.86,5.16,-10807.74,-29.34,2385.49,3737.82,4.22,-14.7,-8382.28,-9.08,45.75,254.49,16398.68,218.94,5,-352.8,25.05,-1636.3,8,181.17,-148.76
-213.81,2732.19,0.08,-29.62,-634.71,Rest,4941.22,111.62,Medium,512.76,-13.98,-600.57,-41.02,-31.06,-923.56,-34.17,1751.27,5.43,-20909.88,-136.22,2082.17,2482.82,1.09,-18.87,-3794.64,-19.26,59.76,298.02,21369.12,377.94,6,-303.99,19.58,-1438.32,4,154.01,-148.25
-345.48,490.77,8.86,-13.78,10712.46,USA,3813.46,-250.97,Very high,429.99,-180.99,-780.88,-34.86,-111.52,-1133.24,-47.53,-1960.15,2.4,-2251,-60.9,2354.04,2351.04,5.39,-2.31,-10619.99,-24.44,52.56,260.85,19023.12,380.49,4,-296.64,21.29,-671.08,7,222.26,861.11
-340.68,1696.8,16.04,-21.86,9572.04,Rest,4309.12,-84.6,Medium,418.71,-230.67,-216.85,-30.52,-40.44,-2074.34,-59.18,1004.84,1.46,-16416.72,-92.44,2375.24,2773.86,2.95,-23.19,-6059.8,-20.16,38.79,334.05,17531.84,125.49,4,-335.4,21.88,-1985.46,3,119.08,1091.89
-208.26,677.01,0.98,-22.98,739.29,Europe,3613.44,107.03,Very high,381.93,-307.44,-807.17,-46.64,1.5,-1606.36,-68.63,-4595.58,4.06,-5900.92,-162.22,2271.91,2935.18,1.17,-27.57,-13771.17,-21.16,26.76,330.84,22183.34,47.4,5,-347.94,19.96,-3086.88,5,168.94,211.01
-391.68,1462.26,6.26,-23.08,16385.31,USA,3880.28,368.53,High,409.5,-341.22,-609.81,-43.76,-9.86,-2224,-35.88,3550.41,3.07,-3386.46,-198.02,2806.95,3872.16,3.58,-47.58,-11657.99,4.7,36.6,409.23,22491.24,267.21,4,-335.34,17.16,-1760.4,2,193.97,1390.77
-156.42,398.58,41.26,-13.68,10467.9,Europe,4698.28,8.79,Low,385.74,-229.56,-965.44,-48.06,-50.32,-1005.98,-89.2,3930.46,9,4412.26,6.44,2684.39,2878.42,2.4,-9.51,-10005.07,-4.72,49.35,255.78,11707.48,311.13,2,-446.85,13.98,-1437.94,4,137.12,609.09
-172.95,563.91,66.6,-32.14,14966.67,UK,1043.84,459.5,Low,553.05,-365.25,-301.73,-46.26,-107.58,-1362.7,-29.48,3298.54,3.69,-9698.9,-88.52,2195.34,3182.72,2.27,2.16,-12770.34,0.18,49.8,422.04,22560.18,134.88,6,-274.41,24.94,-1252.5,4,137.06,-1177.91
